      1.0000000      3.1460273   -576.3356205      0.0000000      0.0498859      0.0103295      0.0000000
      0.0000003      1.8118028   -576.9788999      0.0000000      0.3569757     -0.7529623      0.0000000
      0.0009540      8.2316565   -578.1054385      0.0000000      0.1507903      0.4046571      0.0000000
      0.0002860     -4.3297178   -574.5521512      0.0000000     -0.0788243     -0.3515272      0.0000000
      0.0000436     14.6752106   -564.5526875      0.0000000     -0.1708961      0.1482419      0.0000000
      1.0000000   -496.8489000    288.4049994      0.0000000      0.0497942     -0.0096804      0.0000000
      0.0000003   -495.9896184    289.5864338      0.0000000     -0.6491368      0.4798017      0.0000000
      0.0009540   -493.8814132    283.4474344      0.0000000      0.3754327      0.2173228      0.0000000
      0.0002860   -504.5861979    293.4382291      0.0000000     -0.1742847     -0.2677089      0.0000000
      0.0000436   -485.1870849    301.3836554      0.0000000     -0.1622773      0.1475635      0.0000000
      1.0000000    493.7218552    289.0299873      0.0000000     -0.1004175      0.0003774      0.0000000
      0.0000003    494.1258162    290.7050909      0.0000000     -0.7900706      0.1884729      0.0000000
      0.0009540    494.4336416    284.9790706      0.0000000      0.4408996      0.0600585      0.0000000
      0.0002860    496.0025621    302.0337539      0.0000000     -0.3251241      0.0474044      0.0000000
      0.0000436    515.9658091    302.0858227      0.0000000     -0.1156208      0.1885809      0.0000000
